Country,Year,Month,Average Surface Temperature
Angola,2033,2,21.525916254709045
Angola,2033,3,22.468954700515496
Angola,2033,4,23.48839271766792
Angola,2033,5,24.43919446482778
Angola,2033,6,25.17030690617412
Angola,2033,7,25.54716080127855
Angola,2033,8,25.47417169504206
Angola,2033,9,24.91724090754451
Angola,2033,10,23.926256523963275
Angola,2033,11,22.65759438448822
Angola,2033,12,21.396619074218506
Angola,2034,1,20.822638627877495
Angola,2034,2,21.580618835961104
Angola,2034,3,22.529530598149904
Angola,2034,4,23.553252622857144
Angola,2034,5,24.50707589711692
Angola,2034,6,25.240204676531903
Angola,2034,7,25.618257475068276
Angola,2034,8,25.54576805506531
Angola,2034,9,24.988686417066674
Angola,2034,10,23.99687978973907
Angola,2034,11,22.726633619772656
Angola,2034,12,21.463152561730567
Angola,2035,1,20.87052489805592
Angola,2035,2,21.636543696790795
Angola,2035,3,22.59147447824307
Angola,2035,4,23.619594833599876
Angola,2035,5,24.576525095742
Angola,2035,6,25.311729329111586
Angola,2035,7,25.691016319539813
Angola,2035,8,25.61904056424919
Angola,2035,9,25.061803261666682
Angola,2035,10,24.06915330137872
Angola,2035,11,22.797288254002524
Angola,2035,12,21.53125536108655
Anguilla,2025,1,24.123186655150676
Anguilla,2025,2,26.0998310818768
Anguilla,2025,3,27.231781789222623
Anguilla,2025,4,27.858013784746618
Anguilla,2025,5,28.19431636574609
Anguilla,2025,6,28.355794109124872
Anguilla,2025,7,28.379367861355604
Anguilla,2025,8,28.246275728285582
Anguilla,2025,9,27.904574065073575
Anguilla,2025,10,27.291638466144832
Anguilla,2025,11,26.35666475499329
Anguilla,2025,12,25.08316997413658
Anguilla,2026,1,24.15341414123486
Anguilla,2026,2,26.13782620623988
Anguilla,2026,3,27.27574952836312
Anguilla,2026,4,27.906483717241827
Anguilla,2026,5,28.246073135223014
Anguilla,2026,6,28.40980788734032
Anguilla,2026,7,28.434724811108936
Anguilla,2026,8,28.302108466553364
Anguilla,2026,9,27.959992125984172
Anguilla,2026,10,27.3456587639821
Anguilla,2026,11,26.408142047189358
Anguilla,2026,12,25.13072732436649
Anguilla,2027,1,24.184433905936203
Anguilla,2027,2,26.1767766242383
Anguilla,2027,3,27.3208033429446
Anguilla,2027,4,27.956140791143298
Anguilla,2027,5,28.29909091371246
Anguilla,2027,6,28.46513186120228
Anguilla,2027,7,28.491418979724585
Anguilla,2027,8,28.359285800824182
Anguilla,2027,9,28.01674503142658
Anguilla,2027,10,27.4009895436875
Anguilla,2027,11,26.460893364918775
Anguilla,2027,12,25.179512667496056
Anguilla,2028,1,24.2162637583142
Anguilla,2028,2,26.21670077010731
Anguilla,2028,3,27.366962238586893
Anguilla,2028,4,28.007004529798905
Anguilla,2028,5,28.35338968857559
Anguilla,2028,6,28.521786428439555
Anguilla,2028,7,28.549471121493298
Anguilla,2028,8,28.417828788286897
Anguilla,2028,9,28.074854087765743
Anguilla,2028,10,27.4576523071637
Anguilla,2028,11,26.514940351848963
Anguilla,2028,12,25.229547735260894
Anguilla,2029,1,24.248921555391462
Anguilla,2029,2,26.257617126794685
Anguilla,2029,3,27.41424527050276
Anguilla,2029,4,28.05909450697527
Anguilla,2029,5,28.40898949840721
Anguilla,2029,6,28.579792038753112
Anguilla,2029,7,28.60890204352927
Anguilla,2029,8,28.477758539761453
Anguilla,2029,9,28.134340655845335
Anguilla,2029,10,27.515668611505134
Anguilla,2029,11,26.570304707632204
Anguilla,2029,12,25.28085431620002
Anguilla,2030,1,24.282425202190097
Anguilla,2030,2,26.299544226084436
Anguilla,2030,3,27.462671543548822
Anguilla,2030,4,28.112430346835936
Anguilla,2030,5,28.465910433021236
Anguilla,2030,6,28.63916919386702
Anguilla,2030,7,28.66973260578834
Anguilla,2030,8,28.539096219698877
Anguilla,2030,9,28.19522615092228
Anguilla,2030,10,27.57506006909989
Anguilla,2030,11,26.627008188076616
Anguilla,2030,12,25.33345425576499
Anguilla,2031,1,24.316792651749893
Anguilla,2031,2,26.342500648604073
Anguilla,2031,3,27.512260212196452
Anguilla,2031,4,28.167031724025037
Anguilla,2031,5,28.52417263348343
Anguilla,2031,6,28.699938447608474
Anguilla,2031,7,28.73198372114075
Anguilla,2031,8,28.60186304630497
Anguilla,2031,9,28.25753204279772
Anguilla,2031,10,27.635848347636966
Anguilla,2031,11,26.68507260503702
Anguilla,2031,12,25.38736945635992
Anguilla,2032,1,24.352041905222904
Anguilla,2032,2,26.386505023857353
Anguilla,2032,3,27.563030480611815
Anguilla,2032,4,28.222918363714598
Anguilla,2032,5,28.583796292216903
Anguilla,2032,6,28.762120405929636
Anguilla,2032,7,28.79567635534204
Anguilla,2032,8,28.666080291478465
Anguilla,2032,9,28.321279855806097
Anguilla,2032,10,27.69805517014629
Anguilla,2032,11,26.744519826575015
Anguilla,2032,12,25.44262187729055
Anguilla,2033,1,24.388191011880735
Anguilla,2033,2,26.431576030304313
Anguilla,2033,3,27.615001602768643
Anguilla,2033,4,28.28011004156815
Anguilla,2033,5,28.644801652969363
Anguilla,2033,6,28.82573572692945
Anguilla,2033,7,28.860831527171285
Anguilla,2033,8,28.731769280909248
Anguilla,2033,9,28.386491168866087
Anguilla,2033,10,27.761702315096954
Anguilla,2033,11,26.80537177696624
Anguilla,2033,12,25.49923353495342
Anguilla,2034,1,24.425258069183656
Anguilla,2034,2,26.477732395415842
Anguilla,2034,3,27.668192882368203
Anguilla,2034,4,28.338626583922633
Anguilla,2034,5,28.707209010925908
Anguilla,2034,6,28.890805120984623
Anguilla,2034,7,28.927470308427473
Anguilla,2034,8,28.798951394151118
Anguilla,2034,9,28.453187615557
Anguilla,2034,10,27.826811616400846
Anguilla,2034,11,26.86765043672949
Anguilla,2034,12,25.55722650278858
Anguilla,2035,1,24.46326122278424
Anguilla,2035,2,26.524992895662763
Anguilla,2035,3,27.72262367298481
Anguilla,2035,4,28.398487867704716
Anguilla,2035,5,28.771038712694462
Anguilla,2035,6,28.957349350651384
Anguilla,2035,7,28.995613823958593
Anguilla,2035,8,28.8676480646036
Anguilla,2035,9,28.52139088412241
Anguilla,2035,10,27.893404963416288
Anguilla,2035,11,26.931377842681286
Anguilla,2035,12,25.616622911323248
Antigua and Barbuda,2025,1,24.141979139844807
Antigua and Barbuda,2025,2,26.13068675258637
Antigua and Barbuda,2025,3,27.266688068845724
Antigua and Barbuda,2025,4,27.892195174646076
Antigua and Barbuda,2025,5,28.22556870601784
Antigua and Barbuda,2025,6,28.383818838960906
Antigua and Barbuda,2025,7,28.405106279319625
Antigua and Barbuda,2025,8,28.271243252628665
Antigua and Barbuda,2025,9,27.93019449410076
Antigua and Barbuda,2025,10,27.31857823846167
Antigua and Barbuda,2025,11,26.384167209825137
Antigua and Barbuda,2025,12,25.10838961166246
Antigua and Barbuda,2026,1,24.172152510259366
Antigua and Barbuda,2026,2,26.168638039290272
Antigua and Barbuda,2026,3,27.31062146794011
Antigua and Barbuda,2026,4,27.94063912337242
Antigua and Barbuda,2026,5,28.27730634579075
Antigua and Barbuda,2026,6,28.43781847835362
Antigua and Barbuda,2026,7,28.460451857060434
Antigua and Barbuda,2026,8,28.32706480071738
Antigua and Barbuda,2026,9,27.98559860073601
Antigua and Barbuda,2026,10,27.372578511080974
Antigua and Barbuda,2026,11,26.435614738134063
Antigua and Barbuda,2026,12,25.155903430674698
Antigua and Barbuda,2027,1,24.20311731602942
Antigua and Barbuda,2027,2,26.20754369985025
Antigua and Barbuda,2027,3,27.35563995480061
Antigua and Barbuda,2027,4,27.990269166571125
Antigua and Barbuda,2027,5,28.330303896976147
Antigua and Barbuda,2027,6,28.493127173810535
Antigua and Barbuda,2027,7,28.517133480699158
Antigua and Barbuda,2027,8,28.384229747091922
Antigua and Barbuda,2027,9,28.042336338051427
Antigua and Barbuda,2027,10,27.42788804425163
Antigua and Barbuda,2027,11,26.488335071805523
Antigua and Barbuda,2027,12,25.20464403218375
Antigua and Barbuda,2028,1,24.234891365970725
Antigua and Barbuda,2028,2,26.247422168083176
Antigua and Barbuda,2028,3,27.40176253446134
Antigua and Barbuda,2028,4,28.041104826847914
Antigua and Barbuda,2028,5,28.384581346083905
Antigua and Barbuda,2028,6,28.549765321998166
Antigua and Barbuda,2028,7,28.575171903311457
Antigua and Barbuda,2028,8,28.44275914755508
Antigua and Barbuda,2028,9,28.100429010924017
Antigua and Barbuda,2028,10,27.48452833819192
Antigua and Barbuda,2028,11,26.54234985262974
Antigua and Barbuda,2028,12,25.254633145884327
Antigua and Barbuda,2029,1,24.26749251684032
Antigua and Barbuda,2029,2,26.288291926511192
Antigua and Barbuda,2029,3,27.44900826157118
Antigua and Barbuda,2029,4,28.093165677216348
Antigua and Barbuda,2029,5,28.44015873076296
Antigua and Barbuda,2029,6,28.607753371533363
Antigua and Barbuda,2029,7,28.634587930778252
Antigua and Barbuda,2029,8,28.502674111544366
Antigua and Barbuda,2029,9,28.159897978582194
Antigua and Barbuda,2029,10,27.542520948250058
Antigua and Barbuda,2029,11,26.597680778403628
Antigua and Barbuda,2029,12,25.30589255828545
Antigua and Barbuda,2030,1,24.300938673347446
Antigua and Barbuda,2030,2,26.330171506467195
Antigua and Barbuda,2030,3,27.497396240353737
Antigua and Barbuda,2030,4,28.14647134108327
Antigua and Barbuda,2030,5,28.497056139914093
Antigua and Barbuda,2030,6,28.66711182308518
Antigua and Barbuda,2030,7,28.695402421825747
Antigua and Barbuda,2030,8,28.56399580213565
Antigua and Barbuda,2030,9,28.220764654769482
Antigua and Barbuda,2030,10,27.60188748510427
Antigua and Barbuda,2030,11,26.654349603029004
Antigua and Barbuda,2030,12,25.358444112819598
Antigua and Barbuda,2031,1,24.33524778831361
Antigua and Barbuda,2031,2,26.37307948817852
Antigua and Barbuda,2031,3,27.546945624712862
Antigua and Barbuda,2031,4,28.201041492354307
Antigua and Barbuda,2031,5,28.55529371371904
Antigua and Barbuda,2031,6,28.727861229411246
Antigua and Barbuda,2031,7,28.75763628806908
Antigua and Barbuda,2031,8,28.62674543610865
Antigua and Barbuda,2031,9,28.283050507729968
Antigua and Barbuda,2031,10,27.662649614740985
Antigua and Barbuda,2031,11,26.712378136498046
Antigua and Barbuda,2031,12,25.412309709820875
Antigua and Barbuda,2032,1,24.370437862610743
Antigua and Barbuda,2032,2,26.41703450071236
Antigua and Barbuda,2032,3,27.597675618243557
Antigua and Barbuda,2032,4,28.25689585543023
Antigua and Barbuda,2032,5,28.614891643655028
Antigua and Barbuda,2032,6,28.79002219539052
Antigua and Barbuda,2032,7,28.82131049407053
Antigua and Barbuda,2032,8,28.690944284005127
Antigua and Barbuda,2032,9,28.3467770602374
Antigua and Barbuda,2032,10,27.724829058487558
Antigua and Barbuda,2032,11,26.771788245027892
Antigua and Barbuda,2032,12,25.4675113066196
Antigua and Barbuda,2033,1,24.406526945233963
Antigua and Barbuda,2033,2,26.462055222124945
Antigua and Barbuda,2033,3,27.64960547431565
Antigua and Barbuda,2033,4,28.314054205279717
Antigua and Barbuda,2033,5,28.675870172611212
Antigua and Barbuda,2033,6,28.853615378077848
Antigua and Barbuda,2033,7,28.886446057375906
Antigua and Barbuda,2033,8,28.756613670114348
Antigua and Barbuda,2033,9,28.41196588967523
Antigua and Barbuda,2033,10,27.788447593095952
Antigua and Barbuda,2033,11,26.832601851024265
Antigua and Barbuda,2033,12,25.52407091754958
Antigua and Barbuda,2034,1,24.44353313339252
Antigua and Barbuda,2034,2,26.50816037941422
Antigua and Barbuda,2034,3,27.702754496051966
Antigua and Barbuda,2034,4,28.372536367421162
Antigua and Barbuda,2034,5,28.73824959483045
Antigua and Barbuda,2034,6,28.918661486725796
Antigua and Barbuda,2034,7,28.953064048536362
Antigua and Barbuda,2034,8,28.82377497260768
Antigua and Barbuda,2034,9,28.47863862806571
Antigua and Barbuda,2034,10,27.853527050757293
Antigua and Barbuda,2034,11,26.89484093309602
Antigua and Barbuda,2034,12,25.582010614017236
Antigua and Barbuda,2035,1,24.481474572477055
Antigua and Barbuda,2035,2,26.555368748647197
Antigua and Barbuda,2035,3,27.75714203644111
Antigua and Barbuda,2035,4,28.43236221810821
Antigua and Barbuda,2035,5,28.80205025605119
Antigua and Barbuda,2035,6,28.985181282890153
Antigua and Barbuda,2035,7,29.02118559119208
Antigua and Barbuda,2035,8,28.892449623487664
Antigua and Barbuda,2035,9,28.54681696213902
Antigua and Barbuda,2035,10,27.920089319152794
Antigua and Barbuda,2035,11,26.958527526229773
Antigua and Barbuda,2035,12,25.641352524548893
Argentina,2025,1,10.76665926255464
Argentina,2025,2,10.839503482527107
Argentina,2025,3,12.622526365551494
Argentina,2025,4,15.197805969762157
Argentina,2025,5,17.7898015370929
Argentina,2025,6,19.787854483057345
Argentina,2025,7,20.768689386751248
Argentina,2025,8,20.518914980665613
Argentina,2025,9,19.05752514062715
Argentina,2025,10,16.658399875698706
Argentina,2025,11,13.872806318039693
Argentina,2025,12,11.551899712872
Argentina,2026,1,10.822691985868914
Argentina,2026,2,10.900473730664999
Argentina,2026,3,12.686694655299107
Argentina,2026,4,15.263901392013395
Argentina,2026,5,17.856952219816776
Argentina,2026,6,19.855518054370805
Argentina,2026,7,20.836583437864647
Argentina,2026,8,20.586947528981
Argentina,2026,9,19.125725092716493
Argentina,2026,10,16.726847490322143
Argentina,2026,11,13.941563669171046
Argentina,2026,12,11.620941152691557
Argentina,2027,1,10.879743393373246
Argentina,2027,2,10.962659549372802
Argentina,2027,3,12.752239726477455
Argentina,2027,4,15.331501648482117
Argentina,2027,5,17.9257051488903
Argentina,2027,6,19.92485316094553
Argentina,2027,7,20.906192707415357
Argentina,2027,8,20.656715890579108
Argentina,2027,9,19.195660882037373
Argentina,2027,10,16.797012912707032
Argentina,2027,11,14.01200526259072
Argentina,2027,12,11.691620250815504
Argentina,2028,1,10.937831262756845
Argentina,2028,2,11.026079405489327
Argentina,2028,3,12.819180681360194
Argentina,2028,4,15.400626423129324
Argentina,2028,5,17.996080536279806
Argentina,2028,6,19.995880489060255
Argentina,2028,7,20.977538302283392
Argentina,2028,8,20.728241539222836
Argentina,2028,9,19.26735429557175
Argentina,2028,10,16.868918189270516
Argentina,2028,11,14.084153350479937
Argentina,2028,12,11.763959411408905
Argentina,2029,1,10.996973419064489
Argentina,2029,2,11.090751813998395
Argentina,2029,3,12.887536671166345
Argentina,2029,4,15.471295449723584
Argentina,2029,5,18.068098644585007
Argentina,2029,6,20.06862077644564
Argentina,2029,7,21.050641381539208
Argentina,2029,8,20.80154600167316
Argentina,2029,9,19.340827174041806
Argentina,2029,10,16.942585421061267
Argentina,2029,11,14.158030240459084
Argentina,2029,12,11.837981094963652
Argentina,2030,1,11.057187734802028
Argentina,2030,2,11.156695338152531
Argentina,2030,3,12.957326896183986
Argentina,2030,4,15.54352851186286
Argentina,2030,5,18.1417797870281
Argentina,2030,6,20.143094812204254
Argentina,2030,7,21.12552315658195
Argentina,2030,8,20.876650857838285
Argentina,2030,9,19.416101412113676
Argentina,2030,10,17.018036763832242
Argentina,2030,11,14.23365829562772
Argentina,2030,12,11.9137078183021
Argentina,2031,1,11.118492129900005
Argentina,2031,2,11.223928589447496
Argentina,2031,3,13.028570605748428
Argentina,2031,4,15.617345443076374
Argentina,2031,5,18.21714432754834
Argentina,2031,6,20.219323437043386
Argentina,2031,7,21.202204891084875
Argentina,2031,8,20.953577740700894
Argentina,2031,9,19.49319895842291
Argentina,2031,10,17.09529442807343
Argentina,2031,11,14.311059934728291
Argentina,2031,12,11.991162154580707
Argentina,2032,1,11.180904571851897
Argentina,2032,2,11.292470227738704
Argentina,2032,3,13.101287098376815
Argentina,2032,4,15.69276612680278
Argentina,2032,5,18.294212680856617
Argentina,2032,6,20.297327543180472
Argentina,2032,7,21.28070790107904
Argentina,2032,8,21.032348336412724
Argentina,2032,9,19.572141815530813
Argentina,2032,10,17.17438067908097
Argentina,2032,11,14.390257631993336
Argentina,2032,12,12.070366733373703
Argentina,2033,1,11.244443075677736
Argentina,2033,2,11.36233896120848
Argentina,2033,3,13.17549572174994
Argentina,2033,4,15.76981049645201
Argentina,2033,5,18.373005312409987
Argentina,2033,6,20.377128074423126
Argentina,2033,7,21.36105355505515
Argentina,2033,8,21.11298438440008
Argentina,2033,9,19.65295204004451
Argentina,2033,10,17.25531783695351
Argentina,2033,11,14.471273917378312
Argentina,2033,12,12.151344240680373
Argentina,2034,1,11.309125704007783
Argentina,2034,2,11.433553546493386
Argentina,2034,3,13.251215872737703
Argentina,2034,4,15.848498535514409
Argentina,2034,5,18.453542738524447
Argentina,2034,6,20.458746026249173
Argentina,2034,7,21.443263273898083
Argentina,2034,8,21.195507677265596
Argentina,2034,9,19.735651742638765
Argentina,2034,10,17.338128276715906
Argentina,2034,11,14.554131376445184
Argentina,2034,12,12.234117419016002
Argentina,2035,1,11.374970567126184
Argentina,2035,2,11.506132788662399
Argentina,2035,3,13.328466997508258
Argentina,2035,4,15.928850277506172
Argentina,2035,5,18.535845526404046
Argentina,2035,6,20.54220244582848
Argentina,2035,7,21.52735853103968
Argentina,2035,8,21.2799400609847
Argentina,2035,9,19.82026308811055
Argentina,2035,10,17.4228344282501
Argentina,2035,11,14.638852650569788
Argentina,2035,12,12.318709067426425
Armenia,2025,1,-1.9342100417006804
Armenia,2025,2,-1.2632801479257978
Armenia,2025,3,2.472168475579565
Armenia,2025,4,7.474188673172648
Armenia,2025,5,12.282395058450675
Armenia,2025,6,15.796465004173115
Armenia,2025,7,17.298639632209415
Armenia,2025,8,16.476224803312107
Armenia,2025,9,13.444092107155484
Armenia,2025,10,8.767179852137815
Armenia,2025,11,3.4829940553290726
Armenia,2025,12,-0.875890567690476
Armenia,2026,1,-1.8675017034101984
Armenia,2026,2,-1.1916759280056795
Armenia,2026,3,2.54664459552896
Armenia,2026,4,7.550087099044504
Armenia,2026,5,12.358771046679067
Armenia,2026,6,15.872809124758533
Armenia,2026,7,17.374808231682437
Armenia,2026,8,16.552370467835317
Armenia,2026,9,13.520594125498064
Armenia,2026,10,8.844574678668323
Armenia,2026,11,3.56190577306279
Armenia,2026,12,-0.7948197840551074
Armenia,2027,1,-1.799748469368751
Armenia,2027,2,-1.1188007769078467
Armenia,2027,3,2.622579476607825
Armenia,2027,4,7.627596427985736
Armenia,2027,5,12.436876909353487
Armenia,2027,6,15.950971438011948
Armenia,2027,7,17.45285520638663
Armenia,2027,8,16.630429071902654
Armenia,2027,9,13.599020546837892
Armenia,2027,10,8.923884788314354
Armenia,2027,11,3.642705588100398
Armenia,2027,12,-0.7119036373978815
Armenia,2028,1,-1.7309327625544029
Armenia,2028,2,-1.0446363814544384
Armenia,2028,3,2.699992114457018
Armenia,2028,4,7.706736284414546
Armenia,2028,5,12.516732845918341
Armenia,2028,6,16.03097266473651
Armenia,2028,7,17.53280174473275
